"idx","news_date","news_title","news_text_sm","url_in","news_writer","tags_string","thumb_addr","news_key"
76,"2022.07.04","크로스 개발 플랫폼 우노, ‘빠른 앱 만드는’ 웹어셈블리 지원 강화","우노 플랫폼이 웹어셈블리(WebAssembly) 지원을 강화한 우노 4.4 버전을 28일 공개했다.??우노는 데스크톱, 모바일, 웹 구분없이 애플리케이션을 만드는 오픈소스 기반 크로스 플랫폼 개발 도구로, 주로 C# 및 XAM...",https://www.itworld.co.kr/t/61023/%EA%B0%9C%EB%B0%9C%EC%9E%90/242869,Isaac Sacolick,,https://www.itworld.co.kr/files/itworld/ITW_202207_01/one-100720207.300x240.jpg,우노
77,"2022.07.04","""노드js의 안전한 대안"" 디노 런타임 프로젝트 9선","노드.js 자바스크립트 런타임의 안전한 대안으로 ‘디노(Deno)’가 각광받고 있다. V8 자바스크립트 엔진과 러스트를 기반으로 구축된 디노 런타임의 버전 1.0은 지난 2020년 5월 출시됐다. 현재 깃허브에서 8만 3,000개 이상의 별(편집자 주...",https://www.itworld.co.kr/t/61023/%EA%B0%9C%EB%B0%9C%EC%9E%90/242794,Paul Krill,,https://www.itworld.co.kr/files/ciokr/2022/06/GettyImages-1294946906.300x240.jpg,노드.js
78,"2022.07.06","엔비디아, ‘DLI 대학 앰배서더 챌린지 2022’ 참가자 모집",엔비디아가 ‘DLI 대학 앰배서더 챌린지 2022’를 7월 10일까지 신청받는다고 밝혔다. 합격자는 7월 15일에 발표할 예정이다.‘DLI 대학 앰배서더 챌린지 2022’는 오직 한국에서만 진행되는 특별한 행사다. 비대면으로 진행되는 총 6주간의 ...,https://www.itworld.co.kr/t/61023/%EA%B0%9C%EB%B0%9C%EC%9E%90/243454,Simon Bisson,,https://www.itworld.co.kr/files/itworld/ITW_202207_01/0706_DLI.300x240.jpg,엔비디아
79,"2022.07.06",클라우드 직무 지원자가 알아야 할 면접 팁 3가지,"직원을 채용하다 보면 가끔 놀라울 정도로 준비가 안 된 상태에서 인터뷰를 보러 온 면접자를 마주한다. 실력에 대해서 말하는 것이 아니다. 능력이 있어도 자신의 실력, 업무 내용, 가치를 제대로 표현하지 못하는 면접자가 많다는 뜻이다.?&nb...",https://www.itworld.co.kr/t/61023/%EA%B0%9C%EB%B0%9C%EC%9E%90/243439,Matthew Tyson,,https://www.itworld.co.kr/files/itworld/ITW_202207_01/2207_cloud_job_tips.300x240.jpg,면접
80,"2022.07.06","""안드로이드부터 윈도우, iOS까지"" 구글이 만든 멀티플랫폼 개발 툴 '플러터'","예전에는 앱을 만들 때 범용 모바일 앱과 네이티브 앱 중 하나를 선택해야 했다. 범용 앱은 HTML, 자바스크립트와 같은 웹 기술을 사용했고 모바일 기기에서는 보통 성능이 떨어졌다. 네이티브 앱은 개발자가 원하는 플랫폼용으로 따로 만들어졌으므로 성능은...",https://www.itworld.co.kr/t/61023/%EA%B0%9C%EB%B0%9C%EC%9E%90/243294,Martin Heller?,,https://www.itworld.co.kr/files/itworld/ITW_202207_01/GettyImages-1227203144.300x240.jpg,플러터
81,"2022.07.07","KISA-CJ올리브네트웍스-파인더갭,  상금 3,000만원 규모 ‘버그바운티 대회’ 개최","CJ올리브네트웍스는 한국인터넷진흥원(이하 KISA), 파인더갭과 함께 총 상금 3,000만원 규모의 버그바운티 대회를 개최한다고 밝혔다.?전 세계적으로 정보보호의 중요성이 높아지는 가운데 세 기관은 정부와 기업, 시민이 협력하여 중소기...",https://www.itworld.co.kr/t/61023/%EA%B0%9C%EB%B0%9C%EC%9E%90/243604,Anirban Ghoshal,,https://www.itworld.co.kr/files/itworld/ITW_202207_01/0707_CJ.300x240.300x240.jpg,KISA
82,"2022.07.07",활용 격차 뚜렷한 마케팅 자동화 플랫폼의 활용 원칙 7가지,‘마케팅 자동화’를 성공적으로 도입했다고 밝힌 B2B 마케팅 리더가 3명 중 1명도 채 안 된다는 점에서 자동화 플랫폼을 효과적으로 활용하는 방법에 격차가 있는 것으로 조사됐다.?가트너의 수석 애널리트스 제프 골드버그가 ‘가트너 마케팅 심...,https://www.itworld.co.kr/t/61023/%EA%B0%9C%EB%B0%9C%EC%9E%90/243599,Josh Fruhlinger,,https://www.itworld.co.kr/files/ciokr/2022/07/GettyImages-987505358.300x240.jpg,마테크
83,"2022.07.07",‘벽돌’에서 ‘비트’로… 레고 CTO가 전하는 디지털 변혁 사례,"레고가 가상 현실 산업 수요에 대응하고자 앞으로 소프트웨어 개발팀의 규모를 확장하고, 모듈형 개발 구조와 자율성 중심의 개발 문화를 도입하겠다고 밝혔다.??레고가 벽돌에서 비트로, 즉 아날로그 장난감에서 디지털 경험으로 사업을...",https://www.itworld.co.kr/t/61023/%EA%B0%9C%EB%B0%9C%EC%9E%90/243554,Simon Bisson,,https://www.itworld.co.kr/files/itworld/ITW_202207_01/Lego_office.300x240.jpg,레고
84,"2022.07.08",‘편리한’ 파이썬과 ‘빠른’ 러스트를 결합하는 법,라이브러리를 활용하면 파이썬(Python)의 ‘편리함’과 러스트(Rust)의 ‘속도’를 결합할 수 있다. 대표적으로 PyO3 프로젝트와 C파이썬(cpython)을 이용하면 된다.?파이썬과 러스트는 서로 특징이 완전히 다른 언어처럼 보일 수...,https://www.itworld.co.kr/t/61023/%EA%B0%9C%EB%B0%9C%EC%9E%90/243894,Jonny Evans,,https://www.itworld.co.kr/files/ciokr/2022/07/snake_skin_fractal_by_matthew_la.300x240.jpg,파이썬
85,"2022.07.08","크롬, CPU 사용률 개선해 배터리 사용 시간 늘리는 기능 추가",구글이 크롬 브라우저를 사용하는 기기의 배터리 사용 시간을 늘리는 기능을 개발 중이다.??크롬북 전문 블로그 어바웃크롬북스는 크롬OS 105의 개발자 버전에서 자바스크립트 폴링을 최소화하는 기능이 추가될 것이라고 소개했다. 가...,https://www.itworld.co.kr/t/61023/%EA%B0%9C%EB%B0%9C%EC%9E%90/243884,Anirban Ghoshal,,https://www.itworld.co.kr/files/itworld/ITW_202207_01/202207_chrome.300x240.jpg,크롬
86,"2022.07.11",월마트가 개발자를 위해 하이브리드 클라우드를 추상화하는 방법,거대 유통기업 월마트가 하이브리드 클라우드 플랫폼을 본격 가동했다. 새 플랫폼의 목적은 소프트웨어 개발자가 인프라와 동급 최강의 클라우드 서비스를 소비하는 방법을 단순화하는 것이다.월마트는 최근 소프트웨어 개발자가 다양한 인프라 종류와 클라우드 서...,https://www.itworld.co.kr/t/61023/%EA%B0%9C%EB%B0%9C%EC%9E%90/244120,Simon Bisson,,https://www.itworld.co.kr/files/itworld/ITW_202207_01/GettyImages-1351959255.300x240.jpg,하이브리드클라우드
87,"2022.07.12",“무료로 원하는 기능을 마음껏 붙여 쓴다” 비주얼 스튜디오 코드의 매력,"비주얼 스튜디오 코드는 가벼우면서 뛰어난 소스 코드 편집기다. 무료로 누구나 이용할 수 있으며, 웹이나 윈도우, 맥OS, 리눅스, 라즈베리파이OS에서 사용할 수 있다.??가볍고 빠르게 시작할 수 있다는 특징 외에도 비주얼 스튜...",https://www.itworld.co.kr/t/61023/%EA%B0%9C%EB%B0%9C%EC%9E%90/244325,Nick Hodges,,https://www.itworld.co.kr/files/itworld/ITW_202207_01/IT_Programmer.300x240.jpg,비주얼스튜디오코드
88,"2022.07.12","누구나 접근 가능한 클라우드 취약점 데이터베이스, 웹사이트로 공개",클라우드 보안 회사 위즈(Wiz)가 최근 발표한 커뮤니티 기반 웹사이트(cloudvulndb.org) 일반인이 접근할 수 있는 중앙 집중화된 클라우드 취약점 데이터베이스를 제공한다. 이 데이터베이스는 마이터(MITRE)의 CVE 취약점 시스템과 현행 ...,https://www.itworld.co.kr/t/61023/%EA%B0%9C%EB%B0%9C%EC%9E%90/244285,Neal Weinberg,,https://www.itworld.co.kr/files/itworld/ITW_202207_01/GettyImages-1146418045.300x240.jpg,취약점
89,"2022.07.12",인터뷰ㅣ“고객 우선하면 사일로 사라져” 에스티 로더 CIO의 'CX' 접근법,"모든 사용자를 위한 디자인, 메타버스 활용, 단순함 추구와 관련해 에스티 로더 CIO와 인터뷰를 진행했다.마이클 W. 스미스는 비즈니스를 우선시하는 교차 기능적 리더다. 그는 나이키, 밀란 등 대형 브랜드에서 리더십 역할을 맡은 데 이어, 현재는 ...",https://www.itworld.co.kr/t/61023/%EA%B0%9C%EB%B0%9C%EC%9E%90/244125,Josh Fruhlinger,,https://www.itworld.co.kr/files/ciokr/2022/07/MWS-Headshot.300x240.jpg,CIO
90,"2022.07.13","검색 현대화에 투자할 이유 ""하이브리드 업무환경부터 비정형 콘텐츠까지""","필자의 소프트웨어 개발 기술 대부분은 소비자 대면 검색 애플리케이션을 설계, 구축, 지원하는 과정에서 습득했다. 그동안 사용한 검색 기술은 다양하지만 모두 비슷한 개발 패턴이 있었다. 인프라 설정, 데이터 불러오기, 검색 인덱스 구성, 검색 경험 개발...",https://www.itworld.co.kr/t/61023/%EA%B0%9C%EB%B0%9C%EC%9E%90/244446,Neal Weinberg,,https://www.itworld.co.kr/files/itworld/ITW_202207_01/GettyImages-1401373268.300x240.jpg,검색기술
91,"2022.07.13","글로벌 칼럼 | ‘경기 침체가 오히려 호황기’ 오픈소스 개발자여, 지금이 기회다","고용 불안정을 벗어나고 싶다면, 오픈소스 소프트웨어와 가깝게 지내야 할 때다. 오픈소스 프로젝트를 활용하는 회사에 취업하거나 프로젝트 커뮤니티에 직접 기여해라.??경기 침체기에 진입한 것일까? 월스트리트의 저널(WSJ)의 대답...",https://www.itworld.co.kr/t/61023/%EA%B0%9C%EB%B0%9C%EC%9E%90/244392,허은애 기자,,https://www.itworld.co.kr/files/ciokr/2022/07/open_source_job_security_cover.300x240.jpg,오픈소스
92,"2022.07.14",글로벌 칼럼 | 사전예방적 데이터 거버넌스의 시작은 '시민 데이터 과학자 지원',‘현업에 데이터 및 시각화 도구를 제공하는 것’과 ‘보고서를 실행하는 업무에서 IT를 제외하는 것’은 완전히 별개의 문제다.?CIO가 기업의 데이터 전략에 불만을 토로할 수 있는 방법이 있을까??비즈니스 사용자가 스프레드시트에...,https://www.itworld.co.kr/t/61023/%EA%B0%9C%EB%B0%9C%EC%9E%90/244836,Isaac Sacolick,,https://www.itworld.co.kr/files/ciokr/2022/07/GettyImages-853584220.300x240.jpg,시민 데이터 과학
93,"2022.07.14","sw 개발자가 공급망 보안에서 던져야 할 질문 ""너무 많이 신뢰하지는 않는가?""",Log4j는 대부분의 개발자들에게 공급망 보안 문제를 일깨우는 한 바가지의 찬물과 같았다.?우리는 지난 수십 년 동안 소프트웨어를 만들고 프로덕션 환경에 집착했다. 그러나 그 소프트웨어의 기반은 누군가의 책상 아래에 있는 패치되지 않은 젠...,https://www.itworld.co.kr/t/61023/%EA%B0%9C%EB%B0%9C%EC%9E%90/244830,Aviad Mizrachi,,https://www.itworld.co.kr/files/itworld/ITW_202207_01/GettyImages-1398450817.300x240.jpg,Log4j
94,"2022.07.14","""엑셀 같은 필수 업무 기술될까"" 기본으로 자리 잡는 로우코드",소프트웨어 개발자와 전반적인 IT 전문가가 부족한 상황에서 기업은 어쩔 수 없이 기업 내 '시민 개발자'에 의존해 디지털 트랜스포메이션에 필요한 비즈니스 애플리케이션을 만들고 있다.?포레스터의 대표 분석가인 존 브랜틴세빅에 따르면 소프...,https://www.itworld.co.kr/t/61023/%EA%B0%9C%EB%B0%9C%EC%9E%90/244680,Serdar Yegulalp,,https://www.itworld.co.kr/files/itworld/ITW_202207_01/GettyImages-1055056834.300x240.jpg,로우코드
95,"2022.07.14","비주얼 스튜디오 코드 1.69 업데이트?""커멘드 센터 개선ㆍ방해금지 모드 추가""","마이크로소프트가 비주얼 스튜디오 코드(Visual Studio Code)를 1.69로 업데이트했다. 우선, 원격 개발 시스템 연결을 지원하는 서비스 ‘비주얼 스튜디오 코드 서버(VS Code Server)’의 비공개 프리뷰를 출시했으며, 이와 동시에 ...",https://www.itworld.co.kr/t/61023/%EA%B0%9C%EB%B0%9C%EC%9E%90/244674,Serdar Yegulalp,,https://www.itworld.co.kr/files/ciokr/2022/07/coder_developer_hacker_programme.300x240.jpg,마이크로소프트
96,"2022.07.18","""파이썬 웹 개발의 미래"" ASGI의 개념과 활용 방법",오래전부터 파이썬 웹 애플리케이션은 웹 서버와 통신할 때 웹 서버 게이트웨이 인터페이스(WSGI) 표준을 따랐다. WSGI는 2003년에 처음 도입돼 2010년에 업데이트됐으며 파이썬 버전 2.2에서는 네이티브 기능을 이용해 쉽게 구현할 수 있게 됐다...,https://www.itworld.co.kr/t/61023/%EA%B0%9C%EB%B0%9C%EC%9E%90/245062,Matt Asay,,https://www.itworld.co.kr/files/itworld/ITW_202207_01/GettyImages-1367109051.300x240.jpg,ASGI
97,"2022.07.19","'AI 코딩 비서' 얼마나 도움될까?깃허브, 첫 설문조사 결과 발표",깃허브(GitHub)의 연구 결과에 따르면 ‘깃허브 코파일럿(GitHub Copilot)’이 제안한 코드를 더 많이 수락하는 개발자가 적어도 더 생산적이라고 느끼는 것으로 나타났다(이에 따른 실제 개발자 생산성은 측정되지 않았다).?&nbs...,https://www.itworld.co.kr/t/61023/%EA%B0%9C%EB%B0%9C%EC%9E%90/245320,Anirban Ghoshal,,https://www.itworld.co.kr/files/ciokr/2022/07/GettyImages-1355638834.300x240.jpg,소프트웨어 개발
98,"2022.07.20",‘IT 브랜드의 전설’··· 자바의 이름이 자바인 사연,"타임 매거진이 자바(Java)를 1995년의 최고의 제품 10종 가운데 하나로 지정한 이후, 자바는 미국 IT 마케팅 분야에 새로운 전설로 자리매김했다. 썬 마이크로시스템즈(Sun Microsystems)의 이 탁월한 기술이 원래대로 오크(Oak)나 ...",https://www.itworld.co.kr/t/61023/%EA%B0%9C%EB%B0%9C%EC%9E%90/245878,Sharon Machlis?,,https://www.itworld.co.kr/files/ciokr/2022/07/fixed_java_coffee_beans_by_matthew_hamm_cc_by_2-0_via_flickr-100809005-large.300x240.jpg,자바
99,"2022.07.20","""파이썬, 비주얼 스튜디오 사용자 품는다” 차세대 R 마크다운, 콰르토","R 마크다운(R Markdown)은 R 생태계의 성장을 이끈 일등 공신이다. R 마크다운을 이용하면 코드 결과물과 텍스트를 쉽게 통합할 수 있으며, 워드, HTML, PDF, 파워포인트 등 다양한 형식으로 파일을 저장할 수 있다. 일종의 퍼블리싱 시스...",https://www.itworld.co.kr/t/61023/%EA%B0%9C%EB%B0%9C%EC%9E%90/245776,Jonny Evans,,https://www.itworld.co.kr/files/itworld/ITW_202207_02/R_Markdown_Quarto.300x240.jpg,R스튜디오
100,"2022.07.20","""가속기를 단 넘파이"" 구글 JAX 시작하기","인기 있는 오픈소스 텐서플로우 머신러닝 플랫폼을 이끄는 혁신 중에서 자동 미분(오토그라드)과 XLA(가속 선형 대수)가 있다. 딥러닝을 위한 컴파일러를 최적화하는 기술이다. 구글 JAX는 이 2가지를 결합하는 또 다른 프로젝트로, 속도와 성능 측면에서...",https://www.itworld.co.kr/t/61023/%EA%B0%9C%EB%B0%9C%EC%9E%90/245590,Sharon Machlis?,,https://www.itworld.co.kr/files/itworld/ITW_202206_02/GettyImages-144329543.300x240.jpg,JAX
101,"2022.07.21",자바가 여전히 위대한 개발 언어인 7가지 이유,소프트웨어 분야에서 가장 흥미로운 현상 중 하나는 자바의 끈질긴 생명력이다. 언어이자 플랫폼으로써 자바는 기술 세계의 급격한 변화를 거치면서도 생존했고 자바 내부 구조도 그에 맞춰 변화됐다. 자바는 어떻게 해서 20년 이상 엔터프라이즈와 오픈소스에서 ...,https://www.itworld.co.kr/t/61023/%EA%B0%9C%EB%B0%9C%EC%9E%90/245956,Matthew Tyson,,https://www.itworld.co.kr/files/itworld/ITW_202207_02/GettyImages-486729469.300x240.jpg,자바
102,"2022.07.22","""개발자에 좋은 것은 해커에게도 좋다"" 오픈소스 SW 공급망 보안 문제의 해법","소프트웨어 공급망 보안에 대한 권한은 누가 가져야 할까? 개발자 혹은 개발자를 지원하는 플랫폼과 보안 엔지니어링 팀? 과거에는 기업의 지원 계약 및 보안 서비스수준협약(SLA)을 어느 리눅스 배포판과 운영체제, 인프라 플랫폼으로부터 확보할지를 CIO,...",https://www.itworld.co.kr/t/61023/%EA%B0%9C%EB%B0%9C%EC%9E%90/246172,Paul Krill,,https://www.itworld.co.kr/files/itworld/ITW_202207_02/GettyImages-1279248902.300x240.jpg,오픈소스
103,"2022.07.26",솔리디티를 이용해 이더리움 스마트 계약 시작하기,웹3에 관심이 있는 프로그래머에게 좋은 소식은 현재의 프로그래밍 기술을 쉽게 새로운 패러다임에서도 쓸 수 있다는 것이다. 블록체인의 탈중앙화된 기술 모델은 기존 패러다임을 대체하는 게 아니라 보강하기 때문이다. 좋은 코드는 어디에서나 좋은 코드다....,https://www.itworld.co.kr/t/61023/%EA%B0%9C%EB%B0%9C%EC%9E%90/246694,Martin Heller?,,https://www.itworld.co.kr/files/itworld/ITW_202207_02/GettyImages-1263966452.300x240.jpg,솔리디티
104,"2022.07.27","""선택 아닌 필수"" SBOM을 작성하는 베스트 프랙티스와 추천 프로그램 8선","소프트웨어를 실제로 보호하려면 코드 안에 무엇이 있는지 알아야 한다. 그렇기 때문에 오늘날 소프트웨어 자재 명세서(Software Bill of Material, SBOM)는 필수적이다. 과거에는 코드 보안에 대해 크게 걱정하지 않았다. 어리석은 일이...",https://www.itworld.co.kr/t/61023/%EA%B0%9C%EB%B0%9C%EC%9E%90/247084,Serdar Yegulalp?,,https://www.itworld.co.kr/files/itworld/ITW_202207_02/m27-GettyImages-1405973719.300x240.jpg,SBOM
105,"2022.07.27",블로그 | 앱 스토어 독점 논란에서 애플을 마냥 비난할 수만은 없는 이유,망치를 들고 있으면 모든 것이 못으로 보인다. 마찬가지로 화난 개발자에게는 애플의 정책이 모두 독재로 보일 것이다.수년간 애플은 iOS 개발자들이 앱에서 서드파티 수단으로 결제하는 대신 애플의 자체 결제 시스템을 사용하도록 요구했다는 비판을 받았다...,https://www.itworld.co.kr/t/61023/%EA%B0%9C%EB%B0%9C%EC%9E%90/246940,Neal Weinberg,,https://www.itworld.co.kr/files/itworld/ITW_202207_02/m27-app_store_iphone.300x240.jpg,애플
